,"If you want to contribute to this spreadsheet, please click the link below:",,,,,,,
,https://forms.gle/YYaZ9R6k6NhXZBqj7,,,,,,,
Timestamp,What year did you start your first job?,In what industry was this job?,What was your role?,What was your monthly salary (in PHP)?,What school did you graduate from?,What is your gender?,Did you negotiate your job offer?,"If you can provide additional context to any of your answers above, you can do so here."
1/23/2020 20:10:08,2015,Advertising,Copywriter,20000,ADMU,Female,No,
1/23/2020 20:10:47,2012,IT,Software Engineer,22750,Polytechnic University of the Phililpines,Female,No,
1/23/2020 20:11:09,2019,Media/Publishing,Content Creator,17000,Ateneo de Manila University,Female,Yes,
1/23/2020 20:12:29,2019,Music Distribution,Content Staff,20000,Ateneo de Manila University,Male ,No,
1/23/2020 20:13:44,2019,IT,Software Developer,17000,Letran Calamba,Female,No,"Their initial offer was 16,000 but they bumped it up to 17,000 a week after my onboarding. "
1/23/2020 20:14:26,2018,Food ,QA,18000,UST,Female,No,
1/23/2020 20:15:05,2016,Education,Student formator,26000,De La Salle University Manila,Male,No,
1/23/2020 20:15:34,2007,Bank customer service,Inbound specialist,15000,PAMANTASAN NG LUNGSOD NG MAYNILA,Female,No,
1/23/2020 20:15:46,2017,Fuel,Analyst,30000,UP Diliman,Female,No,
1/23/2020 20:15:48,2019,Logistics,Management Trained,25000,UPLB,Male,No,
1/23/2020 20:16:26,2016,Commercial Aviation,Customer Service,30000,UP Manila,Male,No,
1/23/2020 20:16:37,2018,Healthcare,Private Hospital Nurse,21000,Aklan State University,Female,No,"Package salary with allowance. No negotiation, take it or leave it. Even though, they're really short on staff nurses "
1/23/2020 20:18:09,2018,Healthcare,Medical Technologist,16500,MCU,Female,No,
1/23/2020 20:18:26,2018,Automotive,Junior Accounting Staff,11500,Ateneo de Davao University,Male,No,
1/23/2020 20:18:44,2019,Research-NGO,Research Assistant,19600,UP Diliman,Female,No,"No, they said outright that the offer was non-negotiable. I accepted mainly for the other benefits: health insurance with comprehensive coverage (no salary deduction for a really high annual coverage, which includes comprehensive women's care, psychiatric treatment, and 100% reimbursement on prescribed meds); free gym; flexble hours; freedom (and encouragement!) to pursure graduate studies. "
1/23/2020 20:18:55,2017,Mobile and Internet,Junior Creative Engineer (3D),19000,Asia Pacific College,Female,No,"I actually asked for 18,000 because other people said 18,000 was high enough already. "
1/23/2020 20:19:14,2012,CPO,Junior Graphic Designer,16000,Ateneo de Manila University,Female,No,
1/23/2020 20:19:23,2019,ICT Company,Document Specialist,14000,Southern Luzon State University ,,No,
1/23/2020 20:19:41,2019,Government,Researcher,36000,University of the East,Female,No,
1/23/2020 20:19:52,2017,Food,Barista,10000,high school grad only,F,No,boss told us minimum wage of stores with 5 employees or less is 454php
1/23/2020 20:20:33,2019,Culinary school industry ,marketing associate ,10000,adamson university,female,No,
1/23/2020 20:20:43,2016,Research,Junior Statistician,20000,UP Diliman,Bisexual,Yes,"When I was asked during the interview, I said a range like 20k-25k. And the interviewers said that for starters like me at that time, 20k was the max they can give, on top of other benefits."
1/23/2020 20:21:07,2019,Education,Guidance Officer,10770,,,No,
1/23/2020 20:21:25,2016,Education,Assistant Teacher (Preschool),12000,Ateneo de Manila University,Female,No,"It was a private school. The environment was very nurturing, but I left because the pay definitely wasn’t enough."
1/23/2020 20:21:51,2019,Data Analytics,Data Analyst,30000,University of the Philippines,Male,No,
1/23/2020 20:22:40,2017,Manufacturing,Analyst,25000,Mapua,Female,No,
1/23/2020 20:22:42,2012,Government ,Researcher,12000,UP,Female,No,"It was difficult to negotiate because the government has a structured salary system. In order to get higher pay, you must serve for an x amount of time or train more to move upwards."
1/23/2020 20:22:57,2017,Banking ,Analyst ,11000,CEU,Female ,No,
1/23/2020 20:23:08,2013,FMCG,Management Trainee,45500,Ateneo de Manila University,Male,No,Specific industry is tobacco (PMFTC). Role is Graduate Trainee which is a highly accelerated development program for future company leaders. Trainees are hired on a per need basis to pipeline fresh graduate talents hence it is not always a role available to all graduating batches. 
1/23/2020 20:23:21,2018,Food,Specialist,27700,ADMU,Female,Yes,
1/23/2020 20:23:39,2018,Construction,Cad Operator,16000,Pamantasan ng Lungsod ng Maynila,Female,Yes,
1/23/2020 20:24:04,2019,FMCG,Brand,18000,DLSU,F,Yes,I tried to nego but they didnt budge.
1/23/2020 20:24:07,2017,Consulting,Analyt,17000,UP,M,No,
1/23/2020 20:24:22,2019,StartUp,HR Officer,20000,Ateneo De Manila University,Male,No,
1/23/2020 20:24:31,2017,Start-up,Copywriter,20000,AdMU,Female,No,"Founding member of the PH marketing team. Consistently promised more benefits, but they never came through even after 2 years"
1/23/2020 20:24:35,2018,Legal,Junior Associate Attorney,37500,University of the Philippines,F,No,
1/23/2020 20:25:57,2019,it industry,project assistant,18000,UP,Male,Yes,My asking salary was way higher.
1/23/2020 20:26:18,2017,Agri,Management Trainee,35000,DLSU,Male,No,
1/23/2020 20:26:30,2019,Marketing,Digital Marketing Specialist (allegedly!),14000,De Montfort University ,Female,Yes,"I was super surprised by the salary, but to be fair their justification was that they were a startup, and I suppose my paycheck came out of the client's payments, which was 30k a month. I felt like there was not a lot of value given in that job. I was let go after 3 months. "
1/23/2020 20:26:36,2014,FMCG,Project Manager,50285,UP Diliman,Male,No,
1/23/2020 20:26:53,2013,Petroleum,Process Engineer,27000,UP Diliman,Male,No,Employment was part of service bond as condition of getting the college scholarship offered by the company
1/23/2020 20:26:59,2017,BPO/IT,Associate Recruiter,21500,DLSUD,Male,No,
1/23/2020 20:26:59,2015,Media,Part-time editorial assistant / writer,8000,UE Manila,Female,No,"I still haven't graduated yet when I first got into a part-time writing job. I was paid half what they offered for starters, since I would just be in the office half day. 

Anyway, after I graduated, I found a writing job and earned 17,000 monthly. "
1/23/2020 20:27:07,2018,Government,Officer II,30000,University of the Philippines Diliman,Male,No,
1/23/2020 20:27:35,2020,Data Analytics,Data Analyst,21500,UP Diliman,Male Cisgender,No,I did not negotiate the salary because the benefits package is already one of the best packages out there.
1/23/2020 20:27:56,2014,BPO,Finance,16000,Central Philippine University,Female,No,
1/23/2020 20:28:30,2018,Research,Project Development Assistant,20000,ADMU,Male,No,
1/23/2020 20:29:17,2019,Print Media,Graphic Artist,16000,UST,Female,No,
1/23/2020 20:29:33,2005,BPO, Customer Service Rep,13500,University of Santo Tomas,Male,No,
1/23/2020 20:29:36,2019,Semi-private,Site engineer/Inspector,23000,,,No,
1/23/2020 20:30:37,2018,Food Manufacturing,Research Analyst,11000,,F,No,
1/23/2020 20:30:37,2018,Manufacturing,HR Staff,12000,PUP,Female,No,
1/23/2020 20:30:53,2013,PR and Media Relations,Junior Media Relations Officer,13000,UP Diliman,Female,No,"Work was demanding with no overtime pay. Although, we do get compensated leaves."
1/23/2020 20:31:11,2018,Government ,Research Assistant ,13820,UPLB,male,No,
1/23/2020 20:31:16,2019,Tech,Software Developer,20000,University of the Philippines Los Baños,Male,Yes,Negotiated from 15k to 20k. I'm the first (and lone) software developer of a traditionally non tech company.
1/23/2020 20:31:20,2019,Film/Video Production,Writer/Production Assistant,20000,ADMU,F,Yes,
1/23/2020 20:31:41,2013,BPO,Customer service representative,12500,FEU ,Male,No,
1/23/2020 20:32:06,2015,Construction,Engineer,15600,UP Diliman,,No,My salary eventually increased to 20000 after 2 years
1/23/2020 20:32:17,2019,Media & Tech ,Production Assistant,18000,PUP,Male,No,
1/23/2020 20:32:44,2016,Government,Technical Assistant,22000,UPLB,Male,No,I usually do technical research and draft briefers and memos for the agency I'm working for.
1/23/2020 20:33:13,2013,Financial Services,Analyst,19000,Ateneo de Manila University,Female,No,
1/23/2020 20:33:40,2014,Government ,Consular Assistant,11181,University of San Jose-Recoletos,Bisexual,No,
1/23/2020 20:33:55,2012,Food and Beverage,Programmer,20000,,,Yes,
1/23/2020 20:33:58,2018,Telecom,Brand,18000,UPD,F,No,
1/23/2020 20:35:05,2018,Shared Services,Business Analyst,24000,DLSU,Female,No,
1/23/2020 20:35:17,2016,Banking,Recruitment Assistant,13000,University of Santo Tomas,Female,Yes,"They told me the max they could give was 13,000"
1/23/2020 20:35:19,2014,tech,designer,6000,,,,
1/23/2020 20:36:03,2015,Banking,Management Trainee,20000,UP Diliman,Male,No,"Negotiating for your first salary isn't something they teach anywhere. And we don't know it can be done and what's our leverage in asking for more if we're just fresh graduates. My salary is just an ""allowance"", no bonuses and we're actually not hired as a regular employee of the company."
1/23/2020 20:36:21,2013,Bpo,CSR,13000,UST,Female,No,they said the pay was non negotiable but that the account could help me earn additional cash incentives
1/23/2020 20:36:42,2019,Accounting (audit firm),Consultant,21000,UST/CKSC,Male,No,
1/23/2020 20:36:47,2018,Dental,Dental technician,13000,,Female,No,
1/23/2020 20:37:12,2013,Manufacturing,Office Staff,12000,Centro Escolar University,Female,No,"All I know was that the basic salary in Metro Manila is around 12k that time, that's why when they asked how much was my expected salary, I answered 12k."
1/23/2020 20:38:44,2019,IT,Junior Software Developer,26000,FEU Tech,Male,No,
1/23/2020 20:38:45,2016,Advertising,Content Writer,18000,De La Salle University - Manila,Female,No,I was eventually given an extra phone and line paid by the company but only because they gave me an additional role without additional pay. Companies do this all the time but it isnt fair.
1/23/2020 20:38:57,2019,Audit,Associate,8400,UST,F,No,
1/23/2020 20:39:12,2016,Engineering Consultancy,Structural Engineer,18000,UP Los Baños,Male,No,
1/23/2020 20:39:38,2019,EDUCATION,TEACHER / TUTOR,15000,University Of Caloocan City,Female,Yes,
1/23/2020 20:39:50,2017,FMCG,Quality Assurance,19200,UP Diliman,F,No,"Base pay but with required OT, at 28,000"
1/23/2020 20:39:52,2016,Media,Multimedia writer,24000,Ateneo de Manila University,F,No,"Standard starting salary at my company was PhP18,000 but I was offered more due to credentials from college internships. However, my salary didn't change in two years."
1/23/2020 20:40:22,2020,Government,Mobile Developer,22000,UP Diliman,Male,No,
1/23/2020 20:40:52,2017,Digital Marketing,Junior Internet Marketer,10000,Holy Angel University,Female,No,
1/23/2020 20:41:13,2019,Banking,Teller,10000,Tarlac state university,Female,No,
1/23/2020 20:41:28,2019,Construction ,Junior Architect staff ,19150,University of the Philippines ,Female ,No,
1/23/2020 20:42:00,2015,Digital Marketing,Content Writer,13500,University of Baguio,Male,No,
1/23/2020 20:42:09,2017,Pharmaceutical,Supply Chain Analyst,16000,UP Los Baños,Female,No,
1/23/2020 20:42:22,2018,BPO,Sales Agent,17000,Ateneo de Naga University,Female,No,
1/23/2020 20:43:08,2019,Construction,Estimating Engineer,15000,UP Diliman,Female,No,
1/23/2020 20:43:11,2019,Accounting and Finance,Audit associate,20000,UST,Female,No,
1/23/2020 20:43:16,2007,BPO,Risk Management Analyst,14500,University of Sto. Tomas,Male,No,
1/23/2020 20:44:10,2015,BPO,Customer Service Representative,14500,Far Eastern University Manila,Female,No,
1/23/2020 20:44:13,2017,Mining,Geologist,15000,Adamson University,Female,No,
1/23/2020 20:44:36,2014,Architecture and Engineering,CAD Operator,10000,Holy Angel University,Female,No,
1/23/2020 20:44:59,2016,PR,Content writer,16000,FEU,F,No,Basic + 1k non-taxable allowance. Night diff isn't included yet as well as double pay
1/23/2020 20:45:08,2018,Education ,Teacher,12800,UST,Male,No,
1/23/2020 20:45:13,2018,Food Industry,Quality Assurance Officer,19600,De La Salle University,Female,No,
1/23/2020 20:45:34,2019,Private business; Comic Alley (anime shop),Graphic Artist,14000,Asia Pacific College,Female,No,
1/23/2020 20:45:52,2007,IT,Technical Specialist,15000,,M,No,
1/23/2020 20:46:49,2017,Academe,Research associate,15900,ADMU,Female,No,
1/23/2020 20:46:53,2018,Marketing/Skin Care,Marketing,16000,DLSU,Female,No,"I heard from my friend that if you negotiate, they will not hire you in this company. The staff is also very overworked and you have to accept that you will also be doing the jobs of others. "
1/23/2020 20:47:28,2011,Advertising,Graphic Designer,12000,UP Diliman,Female,No,I knew I should negotiate but I was too afraid to bring it up. I was expecting at least P18k-20k so I was shocked but did not want to lose the offer or make them mad as I had interned for them before and they had a good impression of me.
1/23/2020 20:48:19,2019,Corporate,Management Engineer,35500,University of the Philippines Diliman,Male,No,
1/23/2020 20:48:42,2011,Data,Analyst,18000,DLS-CSB,FEMALE,No,Six month contract. Salary was raised when it was extended for 2 more months. 
1/23/2020 20:49:11,2014,Pharmaceutical Industry,Regulatory Affairs Assistant,18000,University of the Philippines,Female,No,
1/23/2020 20:49:13,2017,Food & Bev,Graphic Designer,18000,Ateneo de Manila University,Female,Yes,
1/23/2020 20:49:17,2019,Academe,Research assistant,15000,Admu,F,No,No benefits. 16300 talaga without benefits kaso deductible pa tax so 15k na lang natira
1/23/2020 20:49:32,2018,Marketing/Skin Care,Marketing,16000,DLSU,F,No,"I heard that if I negotiated or wrote that I expected a higher salary, they would not hire me. Also, the staff are very overworked and it is accepted that you will need to keep an eye (and sometimes end up doing) the jobs of others on top of your own."
1/23/2020 20:49:42,2018,Bank,Customer service ,12000,Ceu makati,Female,No,
1/23/2020 20:49:44,2018,Steel,Marketing Assistant,13000,Colegio de San Juan de Letran,Female,Yes,"The salary was so low. As an assistant I am tasked to do inventory of brochures, and other stuff. Editing of brochures is not included yet they asked me to edit brochures, Different paraphernalia. Then, when a lady got pregnant she needs to have maternity leave. I was also tasked to do product presentations which is a job of a Product Specialist. Then the customer representative resigned. The manager talked to me that I will do the job. I resigned."
1/23/2020 20:49:57,2016,Advertising,Junior Copywriter,18000,Ateneo de Manila University,Female,No,
1/23/2020 20:50:19,2019,Finance,Financial Analyst,16000,Far Eastern University,Female,No,Working in a Shared Services Company in Alabang. Clients are international. I do process receipt.
1/23/2020 20:50:26,2017,Food industry/service industry ,Barista/Managerial Trainee,13312,University of Santo Tomas,Female,No,
1/23/2020 20:50:31,2019,Digital Marketing,Graphic designer/Content creator,20000,UP Diliman,Nonbinary,Yes,I worked for a very small startup (as in only two other people) as the sole graphic designer. I quit after 2 months because of their inability to pay me on time.
1/23/2020 20:50:34,2017,Recruitment,Headhunter / Recruiter,16000,De La Salle University,Female,No,
1/23/2020 20:50:45,2018,IT/Legal,HR Admin,16000,UST,F,Yes,Negotiated 18k as my salary but hiring manager said no and it became a take-it-or-leave it kinda deal. I took it and regret it honestly
1/23/2020 20:51:02,2019,Healthcare,Medical encoder,12000,Trinity University of Asia,Female,No,"12000 was the bare minimum, but with overtime it could reach 17000 but no benefits, no SSS/Pag-Ibig/PhilHealth, and with TAX DEDUCTIONS (despite being below 20000!)"
1/23/2020 20:51:05,2019,Information technology,Marketing assistant,15600,Benilde,Female,Yes,"Promised and received a higher salary after getting regularized along with healthcare benefits, but still has to negotiate as to when overtime gets paid"
1/23/2020 20:51:42,2017,Government ,Engineer I,20000,Visayas State University,Female,No,"Most of my classmates at that time already had jobs while I was still applying in Metro Manila and waiting for confirmation. In the province, salaries are lower but then, the cost of living is cheaper. So when my former professor offered me the job, I went back home and took it."
1/23/2020 20:51:52,2017,Banking,Analyst,21538,University of the Philippines Los Baños,,No,"No OT pay, no holidays nor holiday pay. Only food reimbursements. "
1/23/2020 20:52:00,2020,Healthcare,Radiology resident,50000,RTRMF,Male,No,"I work in a public hospital. That was the net salary that i will surely receive every month. Plus allowances such as hazard pays and philhealth shares, sometimes around 75000 per month. However, in private hospitals, i heard that they only receive around 15k? No allowances and philhealth shares."
1/23/2020 20:52:07,2014,Education,Spanish teacher,21000,Ateneo de Manila University,Female,No,Part time hours only 
1/23/2020 20:52:20,2016,Branding / Design,Graphic Designer,23000,DLSU Manila,Female,No,
1/23/2020 20:53:04,2018,E-commerce,Account Manager,21000,Ateneo,Female,No,I was reimbursed an additional 2000 for work related expenses ever month
1/23/2020 20:53:58,2018,Recruitment Firm,Sourcing Associate,15000,University of the Philippines Los Baños,Female,No,"Since I will be providing for myself after I graduate college, I grabbed the chance when a company called me for an interview and took the job offer when I passed. I accepted the offered rate since this will be my first job and my degree might not be considered as related to the position."
1/23/2020 20:54:39,2018,Food,Procurement Assistant,20850,UST,Female,No,
1/23/2020 20:54:41,2017,FMCG,Sales/Sales Operations,35500,UP Diliman,M,No,
1/23/2020 20:54:51,2017,Art and Design,Art Director,50000,Mapúa University,Female,Yes,
1/23/2020 20:54:52,2018,E-commerce,Marketing Associate,35000,University of the Philippines Diliman,Female,Yes,"I negotiated for higher than 35000 since I because I had heard of higher offers from the company, but was declined. My role was also more than what was stated as I did not do just Marketing but I also Graphic Design."
1/23/2020 20:55:32,2017,Civil Engineering,Junior Civil Engineer,15000,DLSU,F,No,
1/23/2020 20:55:35,2018,Call Center,CSR,10000,N/A,Male,No,the base pay was P10000 but there was an added allowance of P2000/mo
1/23/2020 20:56:00,2019,FMCG,Talent Acquisition Member,25000,Admu ,Female ,No,
1/23/2020 20:57:06,2017,Real Estate,Research Assistant,18000,University of the Philippines Los Baños,Female,Yes,"In terms of negotiation, I technically only filled out their form and wrote down my expected salary which was P25,000, then after the final interview, HR explained that the highest they can offer is P18,000. This was higher than what my teammates were offered when they first applied (I know because I eventually asked my teammates)."
1/23/2020 20:57:12,2018,Education ,Online ESL teacher,12000,Still in school,Female,No,"- Did this part-time since I was studying 
- The salary I stated is only a rough estimate (if i worked 5 hours a day, 5 days a week) as my pay depended on the number of classes I conducted
- Rate was 60/class(25 mins + 5 mins break) or 120/hr
- The hours were not fixed so we were ‘free’ to choose our schedule. However, students were from another country so I had to adjust my work time to their availability. Peak time was around 4am-8am in the morning and 6pm-11pm in the evening. I had to wake up really early or stay up late to book slots. 
- The workload was draining as I had to constantly talk and give my undivided attention on the student for the whole 25 minutes. Imagine doing that 5+ hours straight. I don’t want to sound ungrateful since I know that the pay is relatively higher compared to other jobs but personally, the rate was not worth the mental exhaustion. Note that I was also balancing my acads back then."
1/23/2020 20:57:23,2017,Real Estate,Sales,17000,PLM,Female ,Yes,
1/23/2020 20:57:25,2018,Audit/Accounting,Junior Outsource Accountant (CPA) ,17000,Imus Institute,F,No,"Been working for the company (small industry player) for 1yr and 2mos already, had an increase upon regularization. Small players pay the same salary range - or better! License of course is another contributing factor. Great experience as well since work environment and ethics are less toxic. Local and International work exposure. "
1/23/2020 20:58:47,2019,Government (Tertiary Education),Instructor,27755,UP Diliman,Male,No,Salary Grades based on Qualifications
1/23/2020 20:58:59,2017,Education,College Instructor,24000,,,No,
1/23/2020 20:59:28,2017,Healthcare,MD,54000,ADMU,Male,No,
1/23/2020 20:59:42,2015,BPO,Accountant,16000,Saint Louis University ,Female,No,
1/23/2020 21:00:29,2019,Banking,Analyst,25000,UST,Male,No,
1/23/2020 21:00:58,2013,Shared Services,HR Associate,19000,Pamantasan ng Lungsod ng Maynila,Female,No,The company is a global oil and energy company
1/23/2020 21:01:11,2017,Banking,Research,180000,ADMU,Male,No,
1/23/2020 21:01:21,2019,BPO,Call Center Agent,15000,Pasig Catholic College,Female,No,"The starting salary of my previous job was 15,000 pesos, but since we were under a night shift schedule and overtime  sometimes my salary for a month rages from 16,000-17,000"
1/23/2020 21:01:51,2017,Banking,Research,180000,ADMU,Male,No,
1/23/2020 21:01:52,2017,Retail,Pharmacist,22500,University of Santo Tomas,Female,No,16000 base salary + 6500 license fee
1/23/2020 21:02:28,2018,Education - English as a Second Language,English Instructor/Tutor,8750,University of San Carlos,Female,Yes,"I graduated from USC in 2018 with a BA in Linguistics. My peers in my first workplace were either BS in Nursing, BSEd in Secondary major in TLE, HRM, Marketing... I was one of three teachers out of 80 teachers in that ESL school that was actually qualified to teach English to foreigners, yet I was given 8k, and it was divided into 2 (5th and 20th). I couldn’t survive on 4k! Teachers who were completely clueless about the nuances of English were given 10k because of “seniority”, even if their teaching style was crap. When I went to my interview, I was offered 10k but they took it back when I received the job and offered me 8,500. I told them I was IELTS certified so I managed to receive an additional 250 but that was not enough. "
1/23/2020 21:03:38,2017,Research,Assistant researcher,18000,UPLB,Female,No,
1/23/2020 21:05:29,2012,House keeping ,House keeping ,8380,Na,Male,No,
1/23/2020 21:06:07,2016,BPo,Customer Service Representative,14000,,F,No,
1/23/2020 21:06:09,2017,Consultancy/Research,Research Associate,18000,Ateneo De Manila University,Female,No,
1/23/2020 21:06:19,2018,Government,Aircraft Maintenance,37000,Philsca,Male,No,
1/23/2020 21:07:18,2019,Real Estate,Research Associate,16000,UP Diliman,Female,No,
1/23/2020 21:07:36,2016,Government,Research analyst,19200,UP Visayas,Female,No,
1/23/2020 21:07:39,2016,Research,Research assistant,18000,Ateneo de Manila University,Female,No,
1/23/2020 21:07:44,2019,Retail,HR Assistant,13000,PUP,Female,No,
1/23/2020 21:08:21,2018,Banking and Finance,Developer,30000,Ateneo de Manila University,Male,No,
1/23/2020 21:08:45,2014,Oil & Gas Manufacturing,Process Engineer,55000,UP Diliman,Female,No,
1/23/2020 21:09:00,2019,Ecommerce,Corporate Operations,20000,UP,Female,Yes,"I placed base salary. Total package was 27,000. 

Initial offer was 18,000"
1/23/2020 21:09:00,2018,Advertising/Marketing,Project Officer,14000,PUP MNL,Female,Yes,
1/23/2020 21:09:28,2016,Petroleum,Engineer,28600,Saint Louis University,Male,No,
1/23/2020 21:10:39,2019,Education,Teacher,7200,Cebu Normal University,Female,No,
1/23/2020 21:10:43,2019,Bank,Multimedia Artist,25000,University of Santo Tomas ,Female,No,
1/23/2020 21:11:41,2017,Retail,Brand assistant,22000,Ateneo de Manila University,F,No,"1st job stuck for a year. Found a new job after without resigning so i could nego my pay. Was able to increase it to 31000 during nego. If your first job's culture/pay/boss sucks dont quit, find a better one, nego your pay. You can rest by putting a 2 week gap before you start on your 2nd job."
1/23/2020 21:11:46,2019,Online Gaming,Marketing Executive,24500,Ateneo de Manila University,Female,Yes,
1/23/2020 21:13:10,2019,Digital Marketing,Social Media Manager,14000,,,No,
1/23/2020 21:13:10,2019,Consulting,Recruitment,16000,UP Diliman,Male,No,
1/23/2020 21:13:29,2016,Art,Project Manager ,12800,Ateneo de Manila University ,Female ,No,"Part-time, 4 days a week"
1/23/2020 21:14:55,2016,Manufacturing,Product Engineer,25000,Mapua University,Female,No,
1/23/2020 21:15:11,2019,Accounting ,Consultant,16000,UPV-Iloilo City,Female,No,
1/23/2020 21:15:50,2015,Rural Bank,Accountant,8000,Saint Mary's University,Female,No,Worked in Region 2
1/23/2020 21:15:56,2017,Auditing Firm,Audit Associate,16500,Ateneo de Davao University,Female,No,
1/23/2020 21:16:05,2019,F&B,Planning,16000,PUP Sta. Mesa,M,No,
1/23/2020 21:17:42,2020,Engineering,Design Engineer,23000,UP Diliman,Female,Yes,
1/23/2020 21:17:43,2020,Healthcare,Software Engineer,32000,University of San Carlos,Male,No,IT director was impressed by my portfolio.
1/23/2020 21:17:58,2014,BPO,Call Center Agent,15000,SSCR,Male,No,
1/23/2020 21:18:23,2019,Media,Reporter,19000,,,,
1/23/2020 21:18:40,2019,Government,Policy Research Assistant,21000,UP Diliman,Female,No,
1/23/2020 21:19:03,2017,Academe,Guidance Facilitator,13500,,Female,No,
1/23/2020 21:19:04,2014,FMCG,Corporate Communications,22000,Ateneo de Manila University,F,No,
1/23/2020 21:19:26,2019,NGO,Program associate,25000,UP Diliman,Female,No,
1/23/2020 21:19:38,2017,Airline,Auditor,32000,ADMU,M,No,
1/23/2020 21:19:58,2019,Govt.,Proj. Asst.,19720,Saint Louis Universiry,F,No,Contractual. No employee-employer rel'p.
1/23/2020 21:20:15,2019,Legal,Paralegal,14000,UP,Female,No,
1/23/2020 21:20:42,2012,Telco,Digital Media,15000,DLSU Manila,Male,No,
1/23/2020 21:20:42,2018,IT ,Associate Software Engineer,26000,UST,Female,No,
1/23/2020 21:20:44,2017,Government/Academia,Graduate research assistant,8000,UP Diliman,Female,No,"Project-based, contractual. Fixed hourly rate = no negotiations. No benefits."
1/23/2020 21:20:46,2016,Finance,Social Media Manager,18400,DLSU,Female,Yes,
1/23/2020 21:21:08,2015,Media,Researcher,21500,UP Diliman,Female ,No,The 21.5k was the net pay. I was a contractual worker whose contract was renewed every three or six months. I did  the similar tasks with those who has regular jobs.
1/23/2020 21:21:20,2020,Food,Operations,18000,ADMU,F,No,
1/23/2020 21:21:22,2016,FMCG,HR Analyst,24000,UST,Female,No,The nature of the role was kind of project-based but i was paid a fixed amount whether i had stuff to do or not
1/23/2020 21:22:10,2019,Animation/Game development,2d pixel animator,20000,University of Santo Tomas,Female,Yes,
1/23/2020 21:22:36,2016,BPO Industry,CSR,15000,Undergraduate,Male,Yes,N/A
1/23/2020 21:22:58,2017,Pharmaceutical Research,University Research Associate ,25664.4,UP Manila,Female,No,
1/23/2020 21:23:10,2020,Engineering,Design Engineer,23000,UP Diliman,Female,Yes,
1/23/2020 21:23:12,2010,Financial Services,Research Analyst ,12000,Ateneo de Manila University,Female,No,
1/23/2020 21:23:41,2019,Engineering,Quality control,15000,Holy angel university,Male,No,
1/23/2020 21:23:50,2017,IT,IT Analyst,40000,University of Santo Tomas,Male,No,
1/23/2020 21:24:05,2017,Tech,Sales,18000,DLSU,Male,No,
1/23/2020 21:25:03,2017,Finance,Management Trainee,25000,University of the Philippines Diliman,Female,No,
1/23/2020 21:25:25,2020,Transportation Engineering,Civil Engineer,20000,BulSU,M,No,"When asked, I told them my expected salary was 20k. I don't know the standards here in the PH but i was a bit afraid that i will not get the job if i asked for higher amount for the first 2 job offers for me was just below minimum at 12k for a 6-day workweek supervision on construction? "
1/23/2020 21:25:52,2019,Cosmetics Industry,Regulatory Affairs,21000,University of the Philippines Manila,Female,Yes,"During the interview, I said my expected salary is 30k. Then I was asked what is the lowest I can accept, I said 20k and that's what they offered me. "
1/23/2020 21:26:54,2018,Engineering,Distribution Engineer,25000,UST,Male,No,
1/23/2020 21:27:12,2018,PR,Social media manager,12000,UP,M,No,
1/23/2020 21:27:18,2019,Music Publicity Company,Music Publicist,14000,University of San Carlos,Male,No,I'm too shy to be assertive plus the ones who interviewed me were white ppl and I generally am afraid of them like they ruined my life they instantly fired me on the spot cuz I made one mistake and I'm not even sure if DOLE allows companies to fire ppl instantly without any formal notice I'm sorry for venting here IDK where else to vent out my frustrations about getting fired!!
1/23/2020 21:28:08,2016,Advertising,Social Media Specialist,18000,San Beda University,M,No,I was recommended for the job
1/23/2020 21:28:13,2012,Hotel Industry,Housekeeping coordinator,12000,Universal Colleges of Parañaque,Male,No,
1/23/2020 21:28:28,2018,Data Analytics,Apprentice,40000,Silliman University,Male,No,
1/23/2020 21:28:34,2018,Education,Preschool teacher,16000,DLSU,Female,No,
1/23/2020 21:28:53,2018,NGO,Social Worker,17000,,Female,No,
1/23/2020 21:29:06,2018,Freelance Advertising,Social Media Manager,22000,UP Diliman,Female,No,
1/23/2020 21:29:38,2015,Corporate - Building Materials,Corporate Communications Assistant,15000,University of the Philippines Manila,Female,No,Job was a contractual position - outsourced through a manpower agency
1/23/2020 21:29:55,2018,Insurance,Analytics Specialist,32000,UP Diliman,Male,No,I provided an initial range of my salary and they provided a quote in which i accepted
1/23/2020 21:29:59,2019,BPO,Graphic Artist/Sales and Marketing Executive,18000,Holy angel university ,Female,No,
1/23/2020 21:30:03,2017,Post Production,Video Editor,11000,De La Salle University,Female,No,
1/23/2020 21:30:33,2020,HR,Researcher and statistician,14000,,Female,Yes,
1/23/2020 21:30:35,2017,Importation,Merchandising ,16200,UPLB,F,No,
1/23/2020 21:30:37,2016,Business Process Outsourcing,Customer Service,13500,University  of Mindanao,Male,No,
1/23/2020 21:30:43,2018,BPO services ,Process Executive,21000,University of Santo Tomas,Female ,No,"Base pay is P21,000 with additional allowance and night differential. "
1/23/2020 21:30:46,2017,IT/Software,r&d engineer,16000,UP Visayas,Female,No,
1/23/2020 21:30:53,2008,IT,Technical Consultant ,20000,University of the Philippines Los Baños ,Female,No,Contractual
1/23/2020 21:33:18,2013,FMCG,Management Trainee,45500,UP Diliman,Female,No,It was a fixed salary for MTs and it was more than what I was expecting for my first salary so I didn’t find the need to negotiate 
